Lat,Lon,Time Range,geartype,Vessel IDs,Apparent Fishing Hours
10.9,117.7,2024,drifting_longlines,1,0
22.2,123.6,2024,set_longlines,1,0.17
19.9,119.5,2024,fishing,4,34.88
19.3,123.4,2024,drifting_longlines,1,4.18
18,119.2,2024,fishing,1,14.91
22.1,123.5,2024,set_longlines,1,1.01
12.3,116.3,2024,drifting_longlines,1,2.31
13.8,118.5,2024,pole_and_line,1,20.75
18.6,118.5,2024,squid_jigger,2,29.93
14.4,116.5,2024,pole_and_line,1,1.2
21.9,123.8,2024,drifting_longlines,15,46.85
18.7,119.2,2024,pole_and_line,2,27.86
15.6,117.9,2024,squid_jigger,1,2.78
19.7,120.6,2024,fishing,1,11.95
19.8,122.5,2024,drifting_longlines,12,27.61
17.5,117.1,2024,squid_jigger,3,32.95
16.3,116.4,2024,drifting_longlines,11,78.95
7.9,117.4,2024,inconclusive,1,3.92
17.6,118.5,2024,drifting_longlines,1,1.65
20.8,122.5,2024,fishing,1,2.06
20.7,121.1,2024,drifting_longlines,6,11.55
9.1,114.5,2024,drifting_longlines,1,1.81
19.6,120.5,2024,fishing,1,0.8
15.6,116.4,2024,drifting_longlines,5,46.52
17.5,116.7,2024,pole_and_line,1,9.83
19.9,119.5,2024,drifting_longlines,11,50.22
20.9,122.6,2024,drifting_longlines,34,134.28
20.4,120.1,2024,drifting_longlines,18,79.71
13.7,118.6,2024,drifting_longlines,1,0.55
17.9,118.4,2024,fishing,1,12.56
12.7,123.4,2024,other_purse_seines,1,1
21.6,123.1,2024,set_gillnets,1,1.52
20.2,123.6,2024,drifting_longlines,3,21.37
19.2,118.5,2024,drifting_longlines,8,78.67
20.1,119.3,2024,drifting_longlines,6,28.77
20.8,122.4,2024,fishing,1,12.09
14.7,120.1,2024,inconclusive,1,0.09
19.5,123.1,2024,drifting_longlines,8,12.98
18.5,119.2,2024,pole_and_line,2,9.53
15.5,117.9,2024,squid_jigger,1,1.31
19.6,120.7,2024,drifting_longlines,10,24.2
17.5,117.3,2024,drifting_longlines,2,9.94
19.3,120,2024,drifting_longlines,4,9.98
21.2,124.5,2024,drifting_longlines,4,4.78
8.5,123,2024,inconclusive,1,1.12
21.7,123,2024,set_gillnets,1,13.41
16.5,117.4,2024,drifting_longlines,2,1.5
8.7,124.7,2024,other_purse_seines,1,9.53
14.4,118.1,2024,drifting_longlines,1,0.71
21.7,124.1,2024,drifting_longlines,5,15.42
15.9,117.9,2024,pole_and_line,1,7.46
19.8,120.6,2024,drifting_longlines,15,91.73
21.7,123,2024,inconclusive,1,0.77
21.8,122.9,2024,fishing,3,37.44
10.2,120.3,2024,inconclusive,1,2.82
17.5,119.2,2024,drifting_longlines,1,1.07
19.6,122.8,2024,drifting_longlines,17,143.08
20.7,123,2024,drifting_longlines,20,91.78
22.1,123,2024,drifting_longlines,4,2.9
19.1,120.3,2024,drifting_longlines,5,29.9
17.1,118.1,2024,drifting_longlines,1,2.13
17,117.7,2024,drifting_longlines,2,8.22
21.1,122.5,2024,trawlers,1,14.75
19.4,119.1,2024,drifting_longlines,5,36.01
19.5,121,2024,drifting_longlines,6,19.56
20.4,119.9,2024,trawlers,1,5.13
21.1,121.7,2024,fishing,3,9.87
15.6,119.8,2024,inconclusive,2,1.43
21.6,121.8,2024,fixed_gear,1,1.86
20,119.4,2024,drifting_longlines,7,68.58
14.3,117.9,2024,pole_and_line,1,1.58
15.7,126.1,2024,tuna_purse_seines,1,0.48
21,122.4,2024,tuna_purse_seines,1,0.25
19.8,121.4,2024,drifting_longlines,1,6.78
21.6,122.2,2024,set_longlines,1,6.98
10,125.1,2024,fishing,1,15.67
18.7,118.8,2024,fishing,1,9.71
16.5,116.6,2024,drifting_longlines,1,8.03
19.7,119.9,2024,drifting_longlines,11,42.07
17.6,117.4,2024,drifting_longlines,3,28.13
20.9,124.2,2024,drifting_longlines,2,8.56
21.4,121.8,2024,drifting_longlines,27,60.41
19.7,119.4,2024,fishing,1,2.23
18.2,117.9,2024,pole_and_line,1,0.75
21.2,122.3,2024,drifting_longlines,30,123.2
21.3,122.2,2024,fishing,1,0.33
8.2,122.3,2024,inconclusive,1,1
19.7,119.5,2024,fishing,2,1.64
21.5,122.1,2024,fixed_gear,1,2.1
12.5,124.1,2024,inconclusive,1,6.37
9.3,124.6,2024,other_purse_seines,1,1.54
11.2,115.6,2024,drifting_longlines,1,1.9
19.4,118.9,2024,drifting_longlines,9,20.67
16,116.9,2024,pole_and_line,1,13.42
13.3,118.2,2024,fishing,1,1.28
18.9,118.6,2024,squid_jigger,1,11.63
21.9,123.3,2024,drifting_longlines,28,94.67
17.7,117.3,2024,fishing,1,4.06
17.1,119.9,2024,drifting_longlines,1,2.76
18.2,119.2,2024,drifting_longlines,1,25.53
14,117.1,2024,fishing,1,1.75
16.8,117,2024,drifting_longlines,4,19.85
12.9,117.8,2024,pole_and_line,1,23.78
19.6,119.6,2024,fishing,1,1.37
8.8,115.2,2024,drifting_longlines,1,1.21
16.3,117.6,2024,drifting_longlines,1,2.33
21.7,122.7,2024,drifting_longlines,47,200.56
16,117.8,2024,pole_and_line,1,17.43
17.5,119,2024,fixed_gear,1,21.51
20.4,124.8,2024,drifting_longlines,1,19.75
19,120.4,2024,drifting_longlines,2,9.64
19.9,119.7,2024,pole_and_line,1,21.41
17.8,117.3,2024,squid_jigger,2,7.71
21.2,123.2,2024,set_gillnets,1,1.29
17,116.4,2024,pole_and_line,3,8.98
18.1,118.6,2024,trollers,1,1.28
20.9,123.4,2024,drifting_longlines,13,33.28
10,120.3,2024,inconclusive,1,3.61
15.6,117.6,2024,drifting_longlines,2,5.25
18.7,119,2024,fishing,1,4.28
12.8,116.9,2024,drifting_longlines,1,1.7
20.7,120.9,2024,drifting_longlines,9,15.84
16.4,116.8,2024,trawlers,1,1.98
18.4,118.8,2024,drifting_longlines,1,1.57
15.7,118.1,2024,drifting_longlines,1,2.31
19.9,122.6,2024,fishing,1,0.31
20.2,122.4,2024,drifting_longlines,7,59.37
16.6,117.3,2024,drifting_longlines,1,3.74
14.8,117.6,2024,drifting_longlines,1,1.01
17,116.5,2024,pole_and_line,4,12.94
20.4,120.1,2024,trawlers,1,1.03
18.8,118.8,2024,squid_jigger,2,17.4
13.2,117.2,2024,drifting_longlines,1,1.39
5.6,124.8,2024,tuna_purse_seines,1,2.59
21.4,123.7,2024,drifting_longlines,15,69.42
7.6,127.6,2024,trawlers,1,0.7
19.5,122.9,2024,drifting_longlines,13,110.2
19.8,119.4,2024,squid_jigger,2,17.52
20,119.9,2024,trawlers,1,0.28
16.2,117.8,2024,pole_and_line,1,19.31
20.7,123.5,2024,drifting_longlines,10,43.47
15.5,124.8,2024,drifting_longlines,1,1.1
10.1,120.3,2024,inconclusive,1,7.79
17.2,116.4,2024,pole_and_line,3,5.02
14,117.5,2024,drifting_longlines,1,2.05
19,123,2024,drifting_longlines,2,13.16
10.6,117.3,2024,fishing,1,0.85
17.8,118.3,2024,drifting_longlines,1,6.59
19.8,120.1,2024,drifting_longlines,5,14.35
21.9,122.8,2024,set_gillnets,1,1.58
19.3,122.6,2024,drifting_longlines,11,113.04
20.5,121.1,2024,fishing,1,0.95
17.3,116.8,2024,drifting_longlines,6,49.36
20.3,119.5,2024,drifting_longlines,6,47.77
21.4,122.1,2024,set_longlines,1,1.02
17.2,116.5,2024,pole_and_line,4,11.18
17.1,116.6,2024,pole_and_line,3,8.32
19.1,120.8,2024,drifting_longlines,1,3.75
22.1,123.5,2024,drifting_longlines,23,68.79
20.2,121,2024,drifting_longlines,8,19.37
3.7,119.6,2024,drifting_longlines,1,0.51
17,117.2,2024,drifting_longlines,3,10.8
6.3,126.5,2024,drifting_longlines,1,1.28
5.9,124.7,2024,other_purse_seines,1,5.33
20.4,122.5,2024,drifting_longlines,17,97.41
19.4,119.6,2024,drifting_longlines,8,63.65
17.6,118,2024,drifting_longlines,1,4.32
17.4,116.7,2024,fishing,1,0.55
17.3,118.7,2024,drifting_longlines,1,0.4
19.9,120.6,2024,fishing,1,3.18
19.9,119,2024,drifting_longlines,7,40.72
18.5,118.8,2024,fishing,3,29.79
20.3,120.7,2024,fishing,3,10.13
19.1,122.7,2024,drifting_longlines,5,50.49
8.9,114.4,2024,drifting_longlines,2,4.58
14.4,116.5,2024,drifting_longlines,1,6.31
7.3,125.7,2024,inconclusive,1,17.5
19.8,122,2024,drifting_longlines,1,2.38
15.9,117.2,2024,fishing,1,26.77
21.5,121.6,2024,fishing,7,143.96
15.2,117.2,2024,drifting_longlines,2,4.03
18,117.9,2024,pole_and_line,1,2.01
19.5,119.4,2024,fishing,1,4.64
12.6,124.1,2024,inconclusive,1,0.25
10.9,115.1,2024,drifting_longlines,1,1.85
13.4,117.5,2024,pole_and_line,1,0
19.5,119.5,2024,fishing,2,7.04
17.5,117.3,2024,fishing,2,10.78
19.3,120.5,2024,drifting_longlines,10,49.77
21.2,124,2024,drifting_longlines,1,5.21
19.6,120.2,2024,drifting_longlines,5,6.54
19.5,123.6,2024,drifting_longlines,1,3.08
17.5,117.8,2024,drifting_longlines,1,4.93
21.3,122.3,2024,set_longlines,1,4.28
14.8,116.9,2024,drifting_longlines,1,22.83
13.3,121.7,2024,inconclusive,1,0.51
20.4,120.6,2024,drifting_longlines,18,63.78
21.9,123,2024,set_gillnets,1,16.23
11,124.1,2024,fishing,1,2.28
21.6,122.3,2024,fishing,5,30.6
21.6,122,2024,fixed_gear,1,27.79
20.2,123.1,2024,drifting_longlines,11,25.25
16.5,116.9,2024,fishing,3,10.41
20.1,119.8,2024,drifting_longlines,8,50.22
14.6,120.1,2024,inconclusive,1,9.39
11.2,117.7,2024,drifting_longlines,1,4.73
17.1,116.5,2024,drifting_longlines,13,41.3
19.8,121,2024,drifting_longlines,7,51.77
8,117.7,2024,inconclusive,1,17.95
17.6,117.7,2024,fishing,1,0.61
20,119,2024,drifting_longlines,7,71.23
14,116.6,2024,drifting_longlines,1,2.18
16.8,116.5,2024,pole_and_line,1,4.14
20.9,121.1,2024,drifting_longlines,5,9.98
13.1,117.9,2024,pole_and_line,1,10.91
15.7,116.4,2024,drifting_longlines,8,56.04
17.3,117.7,2024,drifting_longlines,1,1.01
20.7,122.6,2024,drifting_longlines,30,52.55
19.7,119.5,2024,drifting_longlines,11,80.93
17.6,117,2024,drifting_longlines,6,38.08
16.9,116.7,2024,squid_jigger,1,5.36
10.8,125.8,2024,inconclusive,1,1.81
21.5,122.7,2024,fishing,1,0.3
17,116.9,2024,squid_jigger,1,4.22
13.6,118.6,2024,drifting_longlines,1,0
15.1,119.8,2024,trawlers,1,2.87
20.2,120.1,2024,drifting_longlines,10,18.28
20.4,123.6,2024,drifting_longlines,4,20.52
21.5,121.9,2024,set_longlines,1,12.19
18.6,118.2,2024,fishing,8,44.14
14.3,117.7,2024,drifting_longlines,1,1
19.6,123.2,2024,drifting_longlines,5,7.24
19.5,120.6,2024,drifting_longlines,11,43.48
6.8,129.5,2024,tuna_purse_seines,1,4.24
21.4,123.3,2024,fishing,1,2.09
16.8,117.4,2024,drifting_longlines,1,10.34
12,117.9,2024,drifting_longlines,1,0.66
19.8,123.1,2024,drifting_longlines,3,2.4
8.6,124.7,2024,other_purse_seines,1,17.35
20.1,119,2024,fishing,1,4.1
14.4,117.6,2024,drifting_longlines,1,7.65
17.8,117.3,2024,drifting_longlines,6,10.28
19,120,2024,drifting_longlines,2,4.69
22,123.3,2024,drifting_longlines,22,101.78
12.5,117.8,2024,drifting_longlines,1,1.85
5.8,125.1,2024,tuna_purse_seines,2,8.82
14,118.5,2024,drifting_longlines,1,2.03
19,118.9,2024,set_gillnets,1,9.43
10.8,124,2024,inconclusive,1,0.45
21.9,124.1,2024,drifting_longlines,1,2.09
18.8,119.5,2024,pole_and_line,1,2.96
13.2,117.2,2024,fishing,1,0.79
20.7,120.5,2024,drifting_longlines,4,10.22
19.6,118.7,2024,fishing,5,13.68
17.5,116.7,2024,drifting_longlines,1,0.62
21.4,122.4,2024,fishing,4,20.1
9.5,123.7,2024,fishing,1,6.53
20.9,123,2024,drifting_longlines,29,125.09
12.4,124.1,2024,inconclusive,1,3.39
13.5,118.3,2024,pole_and_line,1,16.66
21.4,122.5,2024,fishing,2,5.79
17,118.2,2024,drifting_longlines,1,1.02
19.2,119.1,2024,drifting_longlines,11,72.8
17.1,117.6,2024,drifting_longlines,1,1.74
13.7,119.8,2024,set_longlines,1,33.75
12.9,118.7,2024,drifting_longlines,1,1.51
18.8,119.4,2024,pole_and_line,2,21.19
21.3,123.1,2024,fishing,3,3.98
16,116.4,2024,drifting_longlines,12,57.9
19.5,122.5,2024,drifting_longlines,5,27.59
17.3,116.9,2024,fishing,1,4.23
20.7,123.9,2024,drifting_longlines,3,6.37
14.7,120.9,2024,other_purse_seines,1,4.35
8.8,114.3,2024,drifting_longlines,1,1.81
16.1,116.8,2024,drifting_longlines,3,28.14
18.2,118.3,2024,drifting_longlines,8,29.95
18.4,118.1,2024,fishing,1,12.92
14,117.9,2024,drifting_longlines,1,9.85
16.5,117.5,2024,drifting_longlines,1,10.29
12.3,117.7,2024,drifting_longlines,1,1.42
9.5,123.7,2024,other_purse_seines,1,2.5
17.3,120.3,2024,inconclusive,1,0.21
20,119.1,2024,fishing,2,3.09
5.1,125,2024,other_purse_seines,1,1.88
20.2,124.3,2024,drifting_longlines,1,0.25
3.6,119.6,2024,drifting_longlines,1,0.99
14.9,116.8,2024,drifting_longlines,1,3.16
21.2,123.2,2024,drifting_longlines,24,97.8
11.7,117.6,2024,drifting_longlines,2,3.46
18.2,118.3,2024,squid_jigger,2,23.67
20.9,125.3,2024,drifting_longlines,2,5.61
20.3,119.9,2024,drifting_longlines,12,21.3
11.6,118.1,2024,drifting_longlines,1,3.2
19.3,118.8,2024,fishing,1,4.16
20.4,122.9,2024,drifting_longlines,12,29.79
8.3,122.4,2024,inconclusive,1,1.1
18.9,119.3,2024,drifting_longlines,2,4.83
9.1,114.4,2024,drifting_longlines,1,2.31
15.6,116.5,2024,drifting_longlines,6,31.85
17.8,118,2024,pole_and_line,2,16.09
21.2,121.3,2024,drifting_longlines,14,35.06
20.7,124.7,2024,drifting_longlines,1,2.05
16.3,116.5,2024,fishing,1,4.85
19.9,119.4,2024,drifting_longlines,7,93.74
9.2,113.9,2024,drifting_longlines,1,1.84
18.3,118.3,2024,fishing,6,23.75
21.4,122.8,2024,drifting_longlines,46,205.51
7.8,128.2,2024,trawlers,1,6.82
8.1,117.7,2024,inconclusive,1,9.92
12.8,118.6,2024,fishing,1,1
10.3,115.1,2024,drifting_longlines,1,1.17
20.5,120.2,2024,fishing,1,14.6
18.7,118.7,2024,drifting_longlines,4,59.58
10.1,123.8,2024,other_purse_seines,1,5.36
16.3,116.5,2024,drifting_longlines,5,12.24
21.7,122.7,2024,fishing,2,27.56
19.8,122.4,2024,drifting_longlines,2,1.13
13,117.9,2024,pole_and_line,1,13.02
19.3,120.9,2024,drifting_longlines,5,27.98
9.1,123.2,2024,fishing,2,45.2
6.5,121.1,2024,inconclusive,1,6.5
7.9,128.5,2024,trawlers,1,19.11
17.3,117.8,2024,fishing,1,0.04
16.8,118,2024,drifting_longlines,1,0.8
15.3,117.3,2024,squid_jigger,1,1.6
7.1,127.7,2024,trawlers,1,3.76
16,117.1,2024,drifting_longlines,2,3.54
19.2,118.4,2024,drifting_longlines,3,9.54
17.1,116.9,2024,drifting_longlines,4,11.11
19.4,118.6,2024,fishing,2,16.38
18.1,118.2,2024,pole_and_line,1,7.2
21.7,123.8,2024,drifting_longlines,18,111.35
16.3,116.4,2024,fishing,5,41.78
14.8,116.5,2024,drifting_longlines,4,11.11
12.7,123.5,2024,other_purse_seines,1,2.05
18,118.1,2024,fishing,1,17.4
13.1,117.2,2024,fishing,1,1.02
6.5,125.7,2024,other_purse_seines,1,1
20.9,123.5,2024,drifting_longlines,9,47
22,123.8,2024,drifting_longlines,13,78.85
19,120.5,2024,drifting_longlines,2,7.95
21.2,122.4,2024,fishing,1,2.21
9.3,123.3,2024,other_purse_seines,1,4.73
21,121.3,2024,fishing,2,3.69
12.5,117.3,2024,drifting_longlines,1,5.83
19.8,119.2,2024,fishing,1,8.49
19.8,123.6,2024,drifting_longlines,6,15.79
17.8,117.8,2024,drifting_longlines,1,6
15.2,117.2,2024,fishing,2,4.05
11.3,123.4,2024,inconclusive,1,10.34
18.1,117.8,2024,fishing,1,10.02
16,116.9,2024,drifting_longlines,1,19.09
7.9,128.4,2024,trawlers,1,4.1
13.6,119.8,2024,set_longlines,1,7.55
12.4,116.4,2024,drifting_longlines,1,0.77
11.5,120.5,2024,trawlers,1,13.86
21.2,122.5,2024,fishing,1,1.03
17.3,119.3,2024,drifting_longlines,1,1.35
21,121.9,2024,fixed_gear,1,0.31
22,122.8,2024,fishing,1,13.1
20.4,121,2024,drifting_longlines,10,21.16
17.1,117.1,2024,drifting_longlines,1,3.69
19.2,119.6,2024,drifting_longlines,8,54.02
15.1,119.3,2024,drifting_longlines,1,0.61
20.2,122.5,2024,drifting_longlines,19,157.97
20,120,2024,fishing,1,2.25
19.1,123.3,2024,drifting_longlines,1,0.54
20.9,121.6,2024,drifting_longlines,2,8.33
7.7,122.7,2024,inconclusive,1,1.07
15.4,119.8,2024,inconclusive,1,0.86
17.6,117.5,2024,drifting_longlines,1,1
19.7,119,2024,drifting_longlines,6,23.51
9.2,114,2024,drifting_longlines,1,0.51
17.3,117.2,2024,drifting_longlines,5,51.83
19,122.6,2024,drifting_longlines,2,29.47
17,116.8,2024,drifting_longlines,7,28.77
20,119.5,2024,drifting_longlines,10,43.75
15.1,117.2,2024,drifting_longlines,1,0.92
16,117.1,2024,fishing,1,0.76
14.6,120.6,2024,trawlers,1,45.94
14.4,119,2024,drifting_longlines,1,3.05
19.3,123,2024,drifting_longlines,12,70.14
6.6,121.1,2024,inconclusive,1,14.3
22,123,2024,fishing,2,15.44
17.5,118.3,2024,drifting_longlines,3,38.51
19.5,120.1,2024,drifting_longlines,8,47.22
19.6,123.7,2024,drifting_longlines,1,1.01
21.4,124,2024,drifting_longlines,3,3.47
15.2,119.8,2024,trawlers,1,2.27
16.8,117.9,2024,drifting_longlines,1,15.98
17.1,119,2024,drifting_longlines,1,3.16
20.2,120.6,2024,drifting_longlines,14,45.42
10.3,120.4,2024,inconclusive,1,0.4
11.1,117.7,2024,drifting_longlines,1,5.93
13.7,117.6,2024,drifting_longlines,1,0.76
21.2,123.3,2024,fishing,1,3.22
20.4,123.1,2024,drifting_longlines,16,51.39
15.3,117.1,2024,fishing,1,0.65
16.6,116.7,2024,drifting_longlines,3,14.65
18.7,118.2,2024,drifting_longlines,5,21.9
15.6,126.1,2024,tuna_purse_seines,1,0.9
19.8,122.9,2024,drifting_longlines,8,39.07
8.9,114.5,2024,drifting_longlines,1,0.5
16.5,116.7,2024,squid_jigger,2,21.38
19.9,119.9,2024,drifting_longlines,10,47.63
9.1,114.9,2024,drifting_longlines,1,0
21.2,121.8,2024,drifting_longlines,1,9.96
12,118.2,2024,fishing,1,0.93
8.9,119.8,2024,fishing,1,2.14
19.1,118.4,2024,fishing,4,37.57
5.6,125.2,2024,tuna_purse_seines,1,2.55
16.2,117.1,2024,fishing,1,1.6
21.4,122.3,2024,drifting_longlines,63,262.98
18.3,118.1,2024,squid_jigger,1,1.05
17.1,116.4,2024,drifting_longlines,6,36.58
19.2,118.9,2024,drifting_longlines,8,116.18
20.4,125.2,2024,drifting_longlines,1,0.17
19.1,118.5,2024,fishing,3,15.17
13.9,121.6,2024,inconclusive,1,11.04
21.7,123.3,2024,drifting_longlines,29,79.25
18.4,119.2,2024,drifting_longlines,2,19.27
19.3,120.4,2024,drifting_longlines,9,18.43
14.7,119.5,2024,trawlers,1,0.26
6.5,127,2024,drifting_longlines,1,5.34
20.3,119.7,2024,trawlers,1,0.25
14.5,117.3,2024,drifting_longlines,1,1.37
21,123.3,2024,fishing,2,19.37
12,118,2024,drifting_longlines,3,13.02
19.2,118.6,2024,fishing,1,2.53
18.4,118.4,2024,set_gillnets,1,0.75
15.2,117.8,2024,trawlers,2,5.1
13,117.2,2024,fishing,1,0.84
14,117.4,2024,drifting_longlines,1,2.86
19.3,119.2,2024,pole_and_line,1,7.17
17.1,117.4,2024,fishing,1,1.86
18.2,118.1,2024,fishing,2,11.3
21.9,122.7,2024,drifting_longlines,39,137.4
15.6,118.3,2024,pole_and_line,1,2.11
16.5,117,2024,drifting_longlines,2,15.27
20.7,123.4,2024,drifting_longlines,8,35.11
8.8,114.8,2024,drifting_longlines,1,2.33
21.2,121.3,2024,fishing,3,6.4
18.5,118.1,2024,pole_and_line,2,14.52
6.9,125.8,2024,other_purse_seines,1,4.88
20.9,120.9,2024,drifting_longlines,4,8.98
18.2,118.8,2024,drifting_longlines,1,9.76
16.1,116.3,2024,drifting_longlines,11,71.15
15.6,118.1,2024,drifting_longlines,1,1.37
19.3,118.6,2024,squid_jigger,2,10.86
18.1,118,2024,fishing,1,18.61
13.5,119.8,2024,set_longlines,1,6.73
20.1,120.1,2024,fishing,2,18.55
18.4,118.3,2024,squid_jigger,1,0.3
14.8,118.1,2024,drifting_longlines,1,7.39
9.9,120.5,2024,inconclusive,1,3.19
20.4,122.4,2024,drifting_longlines,9,43.62
21.2,121.9,2024,fixed_gear,1,2.32
18.9,119.8,2024,drifting_longlines,3,5.3
9.6,114.8,2024,drifting_longlines,1,0.87
11.6,120.5,2024,trawlers,1,272.14
22.1,123.4,2024,drifting_longlines,28,104.65
20,119.3,2024,squid_jigger,1,8.99
21.2,123.7,2024,drifting_longlines,11,42.71
13.1,117.2,2024,drifting_longlines,1,10.2
16.8,116.6,2024,drifting_longlines,8,48.22
11.3,116.9,2024,fishing,1,23.85
20.3,119.4,2024,drifting_longlines,3,13.49
13.2,118.7,2024,drifting_longlines,1,8.38
19.5,120.9,2024,drifting_longlines,12,70.48
20.9,124.3,2024,drifting_longlines,1,1.02
6.6,126,2024,inconclusive,1,0.38
15.9,117,2024,fishing,1,0.25
21.5,122.1,2024,set_longlines,1,4.89
11.2,115.2,2024,fishing,1,0.77
21.4,121.7,2024,drifting_longlines,22,33.4
16.8,117.1,2024,drifting_longlines,1,5.42
12,117.6,2024,drifting_longlines,2,2.25
21.2,122.2,2024,drifting_longlines,12,47.61
20.2,120.4,2024,drifting_longlines,9,17.08
9.8,124.5,2024,fishing,1,3.1
10.3,123.9,2024,fishing,1,0.88
18.9,118.3,2024,drifting_longlines,6,15.67
9.8,120.1,2024,inconclusive,1,15.92
22,124,2024,drifting_longlines,4,7.34
6.3,121.5,2024,inconclusive,1,4.5
20.4,123.9,2024,drifting_longlines,3,12.26
20.3,120.5,2024,fishing,2,23.46
18.3,118.6,2024,fishing,1,24.92
6.9,127.9,2024,drifting_longlines,1,0.12
6.3,121.4,2024,inconclusive,1,7.7
20.3,120.4,2024,fishing,2,33.47
21.9,123.2,2024,set_gillnets,1,4.06
20.9,121.4,2024,drifting_longlines,7,24.35
21.6,121.8,2024,set_longlines,1,1.79
20.7,122.9,2024,drifting_longlines,25,137.26
21.3,121.8,2024,fishing,2,18.15
16.5,116.5,2024,drifting_longlines,8,26.73
19.5,119.7,2024,fishing,1,1.82
21.9,123.2,2024,drifting_longlines,29,83.5
17.4,117.3,2024,fishing,2,6.76
9.4,124.8,2024,other_purse_seines,1,2.22
14.2,117.1,2024,pole_and_line,1,3.4
19.4,119.5,2024,fishing,1,1.03
18.4,118.7,2024,drifting_longlines,2,7.53
15.9,116.8,2024,fishing,1,0.32
21.7,122.8,2024,drifting_longlines,40,313.27
10.4,117.4,2024,drifting_longlines,1,0.55
13.8,121,2024,inconclusive,1,26.79
19.2,119.4,2024,drifting_longlines,9,27.98
17.1,117.9,2024,drifting_longlines,1,1.95
21.4,123.8,2024,drifting_longlines,8,39.29
13.4,124.3,2024,other_purse_seines,1,5.1
15.8,116.7,2024,pole_and_line,1,6.37
17.2,117.1,2024,squid_jigger,1,18.06
15.7,118,2024,drifting_longlines,1,3.69
15.6,117.5,2024,drifting_longlines,1,0.75
10.8,119.8,2024,inconclusive,1,1.05
19.8,123.4,2024,drifting_longlines,2,32.76
21.4,121.6,2024,fishing,2,4.56
17.1,117,2024,squid_jigger,1,2.01
16.6,117.2,2024,drifting_longlines,3,24.79
16.3,117.5,2024,drifting_longlines,1,2
20.4,122.6,2024,drifting_longlines,20,70.44
15.4,118.3,2024,fishing,1,8.45
19.4,119.5,2024,drifting_longlines,8,29.19
6.3,126.6,2024,drifting_longlines,1,0.75
22.1,123.6,2024,drifting_longlines,18,75.26
20.2,121.1,2024,drifting_longlines,7,42.24
17.1,118.5,2024,drifting_longlines,1,1
18.7,119.2,2024,fishing,2,7.13
17.8,118.2,2024,drifting_longlines,1,2.04
16.8,116.4,2024,drifting_longlines,14,104.17
12.3,117.9,2024,fishing,1,5.12
19.3,122.5,2024,drifting_longlines,2,6.92
13.8,117.7,2024,trawlers,1,0.3
19.9,119.5,2024,pole_and_line,1,33.72
20.3,119.6,2024,drifting_longlines,5,29.95
21.7,124.5,2024,drifting_longlines,1,4.1
19.8,120,2024,drifting_longlines,6,13.61
18.4,117.9,2024,fishing,3,14.91
19.9,119.4,2024,pole_and_line,1,15.08
15.1,116.7,2024,drifting_longlines,1,8.99
17,117.3,2024,drifting_longlines,2,11.32
14,117.6,2024,drifting_longlines,1,3.85
19,123.1,2024,drifting_longlines,1,12.75
19.1,120.7,2024,drifting_longlines,2,7.77
17.3,116.7,2024,drifting_longlines,8,27.17
20.7,123.6,2024,drifting_longlines,10,20.42
19.1,122.8,2024,drifting_longlines,7,52.99
20.2,123,2024,drifting_longlines,8,18.44
17.1,116.6,2024,drifting_longlines,16,44.35
13.3,118.9,2024,fishing,1,6.16
20.4,120.5,2024,drifting_longlines,13,41.11
9.4,123.4,2024,fishing,2,58.3
8.9,120,2024,fishing,1,14.58
19.3,120.6,2024,drifting_longlines,8,42.76
12.8,117.5,2024,fishing,1,0.26
21.6,122,2024,set_longlines,1,12.27
7.4,127.8,2024,trawlers,1,12
16,117.4,2024,drifting_longlines,3,23.31
11.1,118.3,2024,drifting_longlines,1,2.29
19.8,122.1,2024,drifting_longlines,1,3.26
12.5,116.8,2024,drifting_longlines,1,1.77
20.1,119.7,2024,drifting_longlines,6,12.57
21.2,123,2024,inconclusive,1,5.45
11.6,117.7,2024,fishing,1,0.27
19.7,119.7,2024,fishing,1,10.33
21.3,122.9,2024,fishing,1,5.57
19.9,119.1,2024,drifting_longlines,7,11.33
18.8,118.6,2024,pole_and_line,1,6.32
18.5,118,2024,trawlers,1,5.7
10.3,115.4,2024,drifting_longlines,1,1.24
17.6,118.1,2024,drifting_longlines,3,14.07
12.8,117.5,2024,drifting_longlines,1,3.8
17.5,117.7,2024,drifting_longlines,4,13.3
6.6,125.8,2024,inconclusive,1,0.87
19.6,120.3,2024,drifting_longlines,8,39.47
14.4,118.7,2024,pole_and_line,1,11.11
21.7,122.3,2024,drifting_longlines,75,335.49
19.3,122.8,2024,fishing,1,8.16
20.4,124.2,2024,drifting_longlines,3,18.8
19.2,119.9,2024,drifting_longlines,6,53.29
16,116.6,2024,drifting_longlines,2,1.58
16.1,119.2,2024,drifting_longlines,1,2.55
18.2,117.7,2024,drifting_longlines,7,30.79
16.8,119.5,2024,drifting_longlines,1,0.59
7.7,127.8,2024,trawlers,1,0.99
18.4,118.2,2024,drifting_longlines,3,18.65
13.9,120.5,2024,inconclusive,1,4.08
15.9,117.2,2024,pole_and_line,1,10.64
21.1,121.8,2024,fixed_gear,1,25.77
19.8,123.9,2024,drifting_longlines,4,25.32
16.3,117,2024,drifting_longlines,1,0.95
17.4,117.1,2024,squid_jigger,1,4.85
18.7,119.2,2024,drifting_longlines,4,160.79
